Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Halide::Var> >::_S_select_on_copy(std::allocator<Halide::Var> const&) [193]
                0.00    0.00       1/1           std::vector<Halide::Var, std::allocator<Halide::Var> >::size() const [202]
                0.00    0.00       1/1           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_base(unsigned long, std::allocator<Halide::Var> const&) [208]
                0.00    0.00       1/6           std::allocator<Halide::Var>::~allocator() [118]
                0.00    0.00       1/6           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_get_Tp_allocator() [119]
                0.00    0.00       1/1           std::vector<Halide::Var, std::allocator<Halide::Var> >::end() const [201]
                0.00    0.00       1/1           std::vector<Halide::Var, std::allocator<Halide::Var> >::begin() const [203]
                0.00    0.00       1/1           Halide::Var* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, Halide::Var>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, std::allocator<Halide::Var>&) [233]
-----------------------------------------------
                0.00    0.00       1/1           Halide::FuncRef::~FuncRef() [182]
[218]    0.0    0.00    0.00       1         std::vector<Halide::Expr, std::allocator<Halide::Expr> >::~vector() [218]
                0.00    0.00    4718/4718        std::_Vector_base<Halide::Expr, std::allocator<Halide::Expr> >::_M_get_Tp_allocator() [30]
                0.00    0.00    4718/4718        std::_Vector_base<Halide::Expr, std::allocator<Halide::Expr> >::~_Vector_base() [31]
                0.00    0.00    4718/4718        void std::_Destroy<Halide::Expr*, Halide::Expr>(Halide::Expr*, Halide::Expr*, std::allocator<Halide::Expr>&) [32]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Realization::~Realization() [176]
[219]    0.0    0.00    0.00       1         std::vector<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::~vector() [219]
                0.00    0.00       7/7           std::_Vector_base<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::_M_get_Tp_allocator() [103]
                0.00    0.00       7/7           void std::_Destroy<Halide::Buffer<void>*, Halide::Buffer<void> >(Halide::Buffer<void>*, Halide::Buffer<void>*, std::allocator<Halide::Buffer<void> >&) [109]
                0.00    0.00       7/7           std::_Vector_base<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::~_Vector_base() [104]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[220]    0.0    0.00    0.00       1         std::vector<Halide::Argument, std::allocator<Halide::Argument> >::vector() [220]
                0.00    0.00       3/3           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_base() [151]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[221]    0.0    0.00    0.00       1         std::vector<Halide::Argument, std::allocator<Halide::Argument> >::~vector() [221]
                0.00    0.00       7/7           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_M_get_Tp_allocator() [107]
                0.00    0.00       7/7           void std::_Destroy<Halide::Argument*, Halide::Argument>(Halide::Argument*, Halide::Argument*, std::allocator<Halide::Argument>&) [110]
                0.00    0.00       7/7           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::~_Vector_base() [108]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_Rb_tree_impl() [223]
[222]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_M_initialize() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree() [227]
[223]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_Rb_tree_impl() [223]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::allocator() [206]
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_M_initialize() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~_Rb_tree() [228]
[224]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::~_Rb_tree_impl() [224]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~allocator() [207]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~_Rb_tree() [228]
[225]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_begin() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~_Rb_tree() [228]
[226]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_erase(std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >*) [226]
-----------------------------------------------
                0.00    0.00       1/1           std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::map() [213]
[227]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree() [227]
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_Rb_tree_impl() [223]
-----------------------------------------------
                0.00    0.00       1/1           std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~map() [214]
[228]    0.0    0.00    0.00       1         std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~_Rb_tree() [228]
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_begin() [225]
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_erase(std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >*) [226]
                0.00    0.00       1/1           std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::~_Rb_tree_impl() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<Halide::Var const*>::difference_type std::distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*) [235]
[229]    0.0    0.00    0.00       1         std::iterator_traits<Halide::Var const*>::difference_type std::__distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::random_access_iterator_tag) [229]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Var* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, Halide::Var>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, std::allocator<Halide::Var>&) [233]
[230]    0.0    0.00    0.00       1         Halide::Var* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [230]
                0.00    0.00       1/1           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [211]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Var* std::__uninitialized_copy_a<Halide::Var const*, Halide::Var*, Halide::Var>(Halide::Var const*, Halide::Var const*, Halide::Var*, std::allocator<Halide::Var>&) [234]
[231]    0.0    0.00    0.00       1         Halide::Var* std::uninitialized_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*) [231]
                0.00    0.00       1/1           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*) [212]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<Halide::Var const*>::difference_type std::distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*) [235]
[232]    0.0    0.00    0.00       1         std::iterator_traits<Halide::Var const*>::iterator_category std::__iterator_category<Halide::Var const*>(Halide::Var const* const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::vector<Halide::Var, std::allocator<Halide::Var> > const&) [217]
[233]    0.0    0.00    0.00       1         Halide::Var* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, Halide::Var>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, std::allocator<Halide::Var>&) [233]
                0.00    0.00       1/1           Halide::Var* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [230]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Halide::Var, std::allocator<Halide::Var> >::_M_range_initialize<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::forward_iterator_tag) [215]
[234]    0.0    0.00    0.00       1         Halide::Var* std::__uninitialized_copy_a<Halide::Var const*, Halide::Var*, Halide::Var>(Halide::Var const*, Halide::Var const*, Halide::Var*, std::allocator<Halide::Var>&) [234]
                0.00    0.00       1/1           Halide::Var* std::uninitialized_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*) [231]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Halide::Var, std::allocator<Halide::Var> >::_M_range_initialize<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::forward_iterator_tag) [215]
[235]    0.0    0.00    0.00       1         std::iterator_traits<Halide::Var const*>::difference_type std::distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*) [235]
                0.00    0.00       1/1           std::iterator_traits<Halide::Var const*>::iterator_category std::__iterator_category<Halide::Var const*>(Halide::Var const* const&) [232]
                0.00    0.00       1/1           std::iterator_traits<Halide::Var const*>::difference_type std::__distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::random_access_iterator_tag) [229]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [173] _GLOBAL__sub_I_main    [33] __gnu_cxx::new_allocator<Halide::Expr>::deallocate(Halide::Expr*, unsigned long) [107] std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_M_get_Tp_allocator()
 [174] __static_initialization_and_destruction_0(int, int) [18] __gnu_cxx::new_allocator<Halide::Expr>::~new_allocator() [151] std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_base()
 [175] HalideIntrospectionCanary::(anonymous namespace)::TestCompilationUnit::TestCompilationUnit() [160] __gnu_cxx::new_allocator<Halide::Buffer<void> >::deallocate(Halide::Buffer<void>*, unsigned long) [108] std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::~_Vector_base()
 [176] Halide::Realization::~Realization() [93] __gnu_cxx::new_allocator<Halide::Buffer<void> >::~new_allocator() [12] std::__atomic_base<int>::operator--()
  [79] Halide::ArgumentEstimates::MinAndExtent::~MinAndExtent() [123] __gnu_cxx::new_allocator<Halide::Argument>::deallocate(Halide::Argument*, unsigned long) [11] std::__atomic_base<int>::operator++()
  [78] Halide::ArgumentEstimates::~ArgumentEstimates() [143] __gnu_cxx::new_allocator<Halide::Argument>::new_allocator() [88] std::allocator_traits<std::allocator<Halide::ArgumentEstimates::MinAndExtent> >::deallocate(std::allocator<Halide::ArgumentEstimates::MinAndExtent>&, Halide::ArgumentEstimates::MinAndExtent*, unsigned long)
 [111] Halide::Int(int, int)  [87] __gnu_cxx::new_allocator<Halide::Argument>::~new_allocator() [152] std::allocator_traits<std::allocator<Halide::Var> >::deallocate(std::allocator<Halide::Var>&, Halide::Var*, unsigned long)
 [112] Halide::Var::Var(Halide::Var const&) [191] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::new_allocator() [210] std::allocator_traits<std::allocator<Halide::Var> >::select_on_container_copy_construction(std::allocator<Halide::Var> const&)
  [89] Halide::Var::~Var()   [192] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~new_allocator() [153] std::allocator_traits<std::allocator<Halide::Var> >::allocate(std::allocator<Halide::Var>&, unsigned long)
  [51] Halide::Expr::Expr(Halide::Expr&&) [193] __gnu_cxx::__alloc_traits<std::allocator<Halide::Var> >::_S_select_on_copy(std::allocator<Halide::Var> const&) [34] std::allocator_traits<std::allocator<Halide::Expr> >::deallocate(std::allocator<Halide::Expr>&, Halide::Expr*, unsigned long)
  [15] Halide::Expr::~Expr()  [20] bool __gnu_cxx::__is_null_pointer<char>(char*) [169] std::allocator_traits<std::allocator<Halide::Buffer<void> > >::deallocate(std::allocator<Halide::Buffer<void> >&, Halide::Buffer<void>*, unsigned long)
 [177] Halide::Func::~Func() [161] __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::__normal_iterator(Halide::Var const* const&) [124] std::allocator_traits<std::allocator<Halide::Argument> >::deallocate(std::allocator<Halide::Argument>&, Halide::Argument*, unsigned long)
  [43] Halide::Type::Type(halide_type_code_t, int, int, halide_handle_cplusplus_type const*) [162] __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::operator++() [211] Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*)
 [178] Halide::Stage::~Stage() [144] bool __gnu_cxx::operator!=<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > > const&, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > > const&) [212] Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*)
 [155] void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [194] _ZNK6Halide11RealizationcvNS_6BufferIT_EEIiEEv [213] std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::map()
 [179] void Halide::Buffer<int>::assert_can_convert_from<void>(Halide::Buffer<void> const&) [116] Halide::Var::name[abi:cxx11]() const [214] std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~map()
 [156] Halide::Buffer<int>::Buffer<int>(Halide::Buffer<int>&&) [163] Halide::Var::operator Halide::Expr() const [85] std::bitset<60ul>::bitset()
 [180] Halide::Buffer<int>::Buffer<void>(Halide::Buffer<void> const&) [195] std::enable_if<Halide::Internal::all_are_convertible<Halide::Var<Halide::Var&, Halide::Var&> >::value, Halide::FuncRef>::type Halide::Func::operator()<Halide::Var&, Halide::Var&>(Halide::Var&, Halide::Var&) const [77] std::vector<Halide::ArgumentEstimates::MinAndExtent, std::allocator<Halide::ArgumentEstimates::MinAndExtent> >::~vector()
 [138] Halide::Buffer<int>::~Buffer() [164] Halide::Buffer<int>::get() const [215] void std::vector<Halide::Var, std::allocator<Halide::Var> >::_M_range_initialize<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::forward_iterator_tag)
  [50] void Halide::Buffer<void>::assert_can_convert_from<void>(Halide::Buffer<void> const&) [165] Halide::Buffer<int>::defined() const [216] std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::initializer_list<Halide::Var>, std::allocator<Halide::Var> const&)
  [57] Halide::Buffer<void>::Buffer() [196] Halide::Buffer<void>::get() const [217] std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::vector<Halide::Var, std::allocator<Halide::Var> > const&)
  [58] Halide::Buffer<void>::Buffer<void>(Halide::Buffer<void>&&) [49] Halide::Buffer<void>::defined() const [154] std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector()
  [45] Halide::Buffer<void>::~Buffer() [197] Halide::Runtime::Buffer<void, 4>::type() const [218] std::vector<Halide::Expr, std::allocator<Halide::Expr> >::~vector()
 [181] Halide::Target::Target() [145] Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::operator->() const [219] std::vector<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::~vector()
 [182] Halide::FuncRef::~FuncRef() [146] __gnu_cxx::new_allocator<Halide::Var>::max_size() const [220] std::vector<Halide::Argument, std::allocator<Halide::Argument> >::vector()
 [157] bool Halide::Runtime::Buffer<int, 4>::can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [117] __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::base() const [221] std::vector<Halide::Argument, std::allocator<Halide::Argument> >::~vector()
 [183] bool Halide::Runtime::Buffer<int, 4>::can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [166] __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::operator*() const [53] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
 [184] Halide::Runtime::Buffer<int, 4>::static_halide_type() [198] std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_get_Tp_allocator() const [54] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
 [158] void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [199] std::initializer_list<Halide::Var>::end() const [55] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [185] void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [200] std::initializer_list<Halide::Var>::size() const [56] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
